Ticker,Price,ADR,Support,Dist
AAOI,190.36,14.28,E9,1.94
ACLS,155.18,5.81,E9,1.09
ACVA,5.92,6.15,E9,2.56
ADEA,29.88,5.82,E9,0.13
AEHR,99.5,11.67,E9,0.92
AESI,18.87,5.48,E9,2.12
AFRM,65.82,5.44,E9,0.28
AGPU,5.85,15.84,E9,2.47
AGX,722.31,5.2,E9,2.45
AIP,33.71,7.45,E9,2.54
AMD,424.1,5.59,E9,0.37
AMSC,55.06,8.76,E9,1.08
ANAB,63.15,9.31,E9,2.07
AOSL,38.87,10.24,E21,0.79
APLD,42.56,8.84,E9,0.06
ARES,123.41,4.35,E9,0.11
ARM,209.16,6.89,E9,2.55
ARWR,76.67,5.03,E9,0.43
ASM,7.14,6.24,E9,0.81
ASND,240.5,4.07,E9,0.63
ASPI,5.8,7.78,E9,0.0
ASST,16.79,7.69,E9,0.4
ASTH,38.26,4.85,E9,1.23
ATER,1.09,16.0,E9,1.32
ATOM,8.8,18.44,E9,1.58
ATRO,78.59,5.65,E9,0.96
AVTX,17.74,10.08,E21,2.03
AXGN,40.99,4.48,E9,0.65
AXSM,227.72,4.76,E9,2.21
BB,6.19,7.68,E9,2.48
BBAI,4.08,7.28,E9,0.59
BE,275.95,8.07,E9,1.56
BHE,84.94,4.64,E9,0.94
BILL,40.07,4.79,E9,0.72
BKSY,38.75,11.77,E9,1.25
BLZE,7.03,6.84,E9,2.73
BORR,6.26,4.61,E9,2.5
BRKR,42.88,4.88,E9,0.76
BTBT,1.8,8.39,E21,1.71
BTDR,13.35,8.04,E9,0.01
BTG,4.9,4.84,E9,0.19
BULL,7.06,5.4,E9,0.62
BZH,22.12,5.07,E9,0.53
CALY,15.23,4.44,E9,0.37
CBRL,30.71,5.05,E9,1.77
CDNL,52.15,9.47,E21,0.82
CECO,80.84,5.76,E9,0.56
CEVA,36.51,8.06,E9,2.38
CF,125.24,4.14,E9,0.98
CGEM,15.73,6.79,E9,2.24
CGNX,64.26,4.34,E9,1.14
CIEN,554.46,6.05,E9,1.29
CIFR,20.33,9.2,E9,0.98
CLSK,13.11,6.87,E9,2.45
CLYM,10.8,8.59,E9,1.62
CMP,29.35,6.37,E9,2.09
CODI,11.97,5.88,E9,0.22
COHU,47.14,5.53,E9,2.42
COLD,14.26,4.14,E9,0.87
CRCL,114.0,9.11,E21,1.71
CSIQ,17.88,8.63,E9,1.4
CTOS,9.84,4.35,E9,0.34
CVI,33.89,4.45,E9,0.77
CVLT,103.9,4.4,E9,1.93
CVSA,122.93,4.32,E9,0.95
CXW,20.74,4.11,E9,0.82
CYTK,75.85,4.93,E9,1.62
DCH,6.36,5.55,E9,0.2
DCO,143.75,4.7,E9,0.63
DELL,241.99,5.09,E9,1.53
DGII,62.0,4.35,E9,0.0
DHC,8.36,4.12,E9,0.33
DIN,29.79,5.83,E9,2.31
DK,44.81,4.46,E9,0.3
DKNG,25.0,4.53,E9,1.31
DT,38.36,4.04,E9,1.03
DXYZ,47.62,10.73,E9,1.07
DY,437.37,4.22,E9,0.22
ECG,156.72,4.9,E9,0.94
ECO,55.12,4.18,E9,0.18
EDSA,13.05,20.6,E21,0.63
EFXT,27.87,4.16,E9,2.16
EOSE,7.86,10.48,E9,2.04
ETON,30.26,5.87,E9,2.15
ETOR,40.59,4.45,E9,2.88
EVH,3.96,10.1,E9,0.86
FA,14.87,5.3,E9,0.53
FIVN,21.64,7.42,E9,2.49
FIX,1992.74,4.4,E9,0.7
FLYW,16.06,4.87,E9,0.19
FPS,45.02,7.3,E9,2.99
FTRE,13.66,6.7,E9,2.8
GFS,71.03,5.24,E9,0.82
GH,94.92,5.63,E9,0.39
GHM,98.28,4.86,E9,0.1
GLW,191.81,6.33,E9,0.08
GLXY,29.61,6.98,E9,2.09
GPRE,17.14,5.12,E9,0.58
GRAL,59.65,6.3,E9,0.36
HBM,24.95,4.77,E9,1.35
HELE,22.61,6.59,E21,0.42
HIVE,2.69,7.41,E21,1.99
HLIT,12.54,5.34,E9,0.47
HNGE,54.5,5.11,E9,2.52
HNRG,18.15,6.66,E9,1.98
HOG,25.19,4.33,E9,0.73
HPP,11.26,8.1,E9,1.76
HPQ,20.81,4.34,E9,0.62
HRI,138.2,6.19,E9,2.03
HUT,102.47,7.36,E9,2.11
HZO,33.02,5.16,E9,1.41
IBRX,7.97,7.13,E9,0.27
ICHR,73.27,7.55,E9,0.74
IESC,682.2,6.0,E9,1.58
ILMN,142.54,4.33,E9,0.84
INDI,4.19,8.0,E21,1.89
INV,6.72,12.95,E9,1.48
IONQ,51.95,8.96,E9,1.07
IPX,36.19,6.52,E21,0.58
IRDM,41.62,6.03,E9,0.08
IREN,52.94,9.09,E21,2.25
ITGR,88.16,4.28,E9,0.83
JKS,24.6,5.99,E9,0.14
JOBY,10.36,7.54,E9,0.44
KALU,169.29,4.4,E21,0.63
KFRC,39.49,5.5,E9,1.29
KLIC,102.04,4.74,E9,2.79
KN,35.12,4.0,E9,0.86
KNSA,56.51,4.59,E9,1.19
KOPN,5.05,14.02,E9,1.13
KRYS,306.29,4.35,E9,1.12
KSPI,87.51,4.01,E9,0.61
LASR,75.61,8.21,E9,1.61
LBRT,32.95,4.97,E9,0.23
LEGN,27.55,8.29,E9,0.3
LFST,7.65,4.15,E9,1.56
LFUS,446.11,4.19,E9,0.69
LIFE,21.71,10.37,E21,1.9
LINC,49.1,5.26,E9,2.45
LION,12.64,4.28,E9,1.62
LITE,970.7,8.15,E9,0.31
LIVN,70.0,4.03,E9,1.13
LRCX,284.72,4.06,E9,0.81
LSCC,120.11,4.88,E9,0.28
MARA,12.44,7.03,E9,1.63
MCHP,93.85,4.07,E9,2.46
MEI,10.53,10.83,E9,2.43
MIRM,102.18,5.81,E21,0.1
MKSI,303.17,5.21,E9,0.68
MNTS,5.45,18.12,E9,1.67
MOD,271.26,5.54,E9,1.26
MOH,184.99,4.47,E9,1.52
MRCY,92.03,5.2,E9,2.17
MRVI,4.15,6.35,E9,2.28
MRVL,176.89,5.97,E9,2.92
MRX,56.22,4.24,E9,1.29
MSTR,177.42,5.64,E9,2.16
MTRN,205.02,4.43,E9,1.67
MU,724.66,6.17,E9,1.0
MWH,43.44,5.7,E9,0.68
NAMS,35.44,6.76,E9,0.8
NAVN,18.46,6.54,E9,1.52
NESR,25.46,5.04,E9,0.38
NEXA,14.85,7.78,E9,0.48
NOK,13.95,6.12,E9,2.77
NP,28.0,6.49,E9,0.35
NPKI,15.29,4.83,E9,0.14
NPO,311.74,4.03,E9,0.64
NUAI,4.88,9.68,E9,0.59
NUTX,126.3,8.11,E9,2.17
NVAX,9.06,6.28,E9,1.0
NVCR,17.58,6.04,E9,1.79
NVEC,89.74,7.35,E9,0.59
NWPX,110.8,4.43,E9,0.92
OBE,13.47,6.19,E9,2.38
OCS,30.29,5.3,E9,0.07
OII,37.84,4.61,E9,0.09
OMCL,43.12,4.81,E9,0.03
ORCL,192.95,4.53,E9,1.78
P,81.18,4.91,E9,0.99
PACS,37.48,5.31,E9,1.46
PAYC,136.24,4.37,E9,1.31
PHVS,30.4,5.8,E9,0.68
PI,138.72,6.15,E21,1.46
PII,64.65,4.85,E9,0.87
PLAB,50.02,4.62,E9,0.19
PLPC,347.44,6.42,E9,0.03
POWI,73.24,6.55,E9,1.17
POWL,292.65,6.33,E9,1.49
PRAX,342.58,5.95,E9,1.01
PRCH,9.84,7.24,E21,1.74
PRCT,26.12,7.15,E9,0.61
PRKS,36.13,5.19,E9,0.67
PRLB,72.01,4.25,E9,2.64
PRMB,23.18,4.19,E9,2.68
PTCT,71.47,4.62,E9,0.05
PTGX,102.18,4.17,E9,0.01
PTON,5.29,5.76,E9,0.4
Q,157.23,4.4,E9,1.16
QCOM,201.49,7.23,E9,0.12
QS,8.01,9.73,E9,0.12
QUBT,10.51,9.17,E9,0.29
QUIK,19.1,11.32,E9,0.49
RAPP,37.07,6.33,E9,0.69
RDDT,158.17,5.54,E9,0.24
RELY,22.59,4.08,E9,2.2
RIOT,23.49,5.97,E9,0.76
RMBS,127.05,6.9,E9,1.09
ROG,139.71,4.38,E9,0.43
ROKU,124.02,4.05,E9,0.83
ROOT,55.37,6.3,E9,1.31
RR,2.68,9.3,E9,0.07
RSI,26.77,4.5,E9,1.63
RUN,13.99,6.25,E9,0.06
RVMD,145.66,4.66,E9,0.2
RVTY,93.97,4.39,E9,0.63
RYTM,90.52,4.97,E9,0.79
SANM,235.34,6.05,E9,0.54
SCHL,39.7,4.08,E9,0.37
SCSC,42.11,4.21,E9,1.07
SEZL,98.62,7.65,E9,1.9
SFM,85.51,4.54,E9,2.03
SGHC,13.14,4.93,E9,0.86
SITM,774.06,6.39,E9,0.7
SKLZ,6.18,42.13,E21,2.47
SKM,38.26,4.11,E9,0.06
SKYT,34.72,4.26,E9,0.78
SMCI,31.04,6.13,E9,2.52
SNDA,37.78,4.48,E9,0.25
SNDK,1407.61,7.47,E9,1.41
SOLS,85.11,4.84,E9,0.79
SONO,14.83,4.63,E9,0.42
SOUN,8.41,7.18,E9,0.43
SPCE,2.81,7.91,E9,1.11
SPHR,134.33,5.26,E9,0.12
SRRK,49.35,4.5,E9,0.82
STM,61.41,4.0,E9,2.97
STX,795.47,5.64,E9,1.87
SVC,1.66,6.48,E9,2.49
SVM,13.57,5.54,E21,2.63
SWKS,68.53,4.69,E9,1.7
SXC,7.62,4.23,E9,1.92
SXT,113.93,4.17,E9,1.5
SYRE,74.92,5.83,E9,0.7
TDAY,7.39,4.5,E9,0.64
TENB,21.49,5.48,E9,2.28
TGTX,39.5,4.94,E9,2.47
THC,196.66,4.28,E9,1.53
THR,65.23,4.6,E9,0.2
TPB,89.56,6.49,E9,0.87
TSAT,52.01,7.36,E9,0.44
TTI,10.52,4.64,E9,2.83
TTMI,167.35,7.53,E9,2.77
TVTX,42.59,5.12,E9,1.51
U,27.16,5.87,E9,0.44
UCTT,85.94,7.2,E9,2.57
UFPT,213.95,6.59,E9,0.97
ULCC,4.75,8.67,E9,0.41
URGN,28.78,7.86,E9,1.14
USAR,24.39,10.04,E21,1.06
USEG,0.97,9.38,E9,0.81
UTI,39.56,5.4,E9,2.8
VC,110.49,4.02,E9,1.16
VCYT,38.48,5.03,E9,0.75
VECO,58.64,6.01,E9,1.06
VIAV,51.43,7.36,E9,1.53
VICR,273.67,9.97,E9,2.84
VISN,11.37,4.33,E9,1.59
VRNS,28.18,5.36,E9,2.4
VSAT,69.5,4.99,E9,0.04
WDC,482.02,5.98,E9,0.98
WFRD,108.83,4.21,E9,1.5
WRLD,153.17,5.22,E9,2.3
WSC,24.48,5.07,E9,2.54
WT,19.41,4.62,E9,2.48
WULF,22.32,7.13,E21,1.84
WYFI,24.2,11.82,E9,0.06
XERS,6.24,4.39,E9,0.14
XRX,2.58,12.78,E9,2.82
YOU,58.89,6.12,E9,2.92
ZM,100.16,4.08,E9,1.61
ZVRA,11.01,5.24,E9,0.19
