Ticker,Price,Gain,Vol
AAP,58.26,5.68,127.9
ADNT,24.02,5.49,21.6
ADTN,19.4,17.65,47.8
AGL,90.23,5.82,37.0
ALNT,75.47,5.82,16.3
ALTG,6.46,9.31,2.7
AMWD,48.09,12.97,14.9
ANF,81.42,8.88,111.4
APLD,48.98,8.51,971.1
APP,567.83,10.42,2477.8
APPS,6.68,38.88,30.0
APTV,61.9,5.34,212.6
ARCT,7.66,6.24,3.6
ARRY,9.03,7.24,43.5
ASPN,6.36,6.53,10.2
ASTC,13.81,459.11,100.3
ASTI,6.77,20.04,7.6
ASTL,5.33,7.03,6.9
ASTS,129.6,8.27,2105.6
ATRA,10.54,9.68,41.8
BBAR,17.5,5.11,10.9
BBBY,6.4,7.02,15.0
BBWI,19.45,9.7,117.4
BCRX,9.12,7.67,45.6
BEAM,31.89,7.05,59.7
BHVN,11.29,12.12,20.3
BLLN,91.02,7.74,67.6
BMA,85.26,6.79,23.7
BOBS,13.55,11.61,16.4
BRCB,8.38,12.79,6.7
BYRN,6.12,6.07,2.3
CABO,54.74,5.07,13.6
CCOI,21.62,8.32,29.4
CDW,114.19,5.16,264.5
CELH,31.65,6.67,331.7
CEPU,15.39,6.43,5.3
CHPT,7.79,6.28,3.4
CIFR,25.16,9.3,554.6
CLF,12.83,7.1,168.6
CLFD,51.26,8.97,18.8
CLSK,18.04,5.31,340.1
CLW,15.66,9.05,3.2
CLYM,11.96,5.0,9.4
COHU,54.94,10.03,72.3
COOK,63.96,6.28,1.3
CORT,66.65,10.42,71.7
CPNG,16.46,6.4,436.7
CRSR,9.82,21.38,15.7
CSTL,21.26,7.97,10.9
CTEV,23.07,6.02,4.5
CTRN,46.6,6.66,5.3
DAO,11.89,6.73,1.1
DBI,7.89,6.05,3.1
DCH,6.89,6.16,29.8
DKNG,25.07,5.29,290.9
DY,529.13,25.84,212.4
EAF,9.62,5.95,2.3
EDN,26.5,7.42,4.7
EL,91.2,5.31,318.7
ELF,57.36,5.97,230.0
ELTX,10.77,7.38,1.4
ENPH,70.28,5.05,486.0
EQPT,22.79,5.61,58.5
ERAS,12.47,8.43,56.1
EVC,9.52,8.8,42.8
FINV,5.5,11.11,5.7
FOXF,18.16,8.68,9.8
FTK,21.08,6.57,5.2
FWRD,10.38,7.79,23.5
GH,127.51,6.39,237.6
GLSI,29.23,6.72,3.2
GM,84.12,5.43,538.6
GOOS,10.17,5.28,6.5
GPK,10.82,5.15,81.4
HDSN,5.42,5.65,3.1
HIMS,25.2,5.66,596.8
HPP,12.42,6.52,13.7
HYLN,6.94,5.15,24.0
IBTA,33.9,5.38,7.0
IMUX,14.0,7.94,3.3
IPWR,8.99,29.91,8.3
IREN,67.84,13.48,3115.4
JACK,11.78,8.17,10.7
JHX,22.77,6.01,153.9
JLHL,22.44,16.94,1.4
JTAI,8.46,7.77,1.3
KEEL,5.51,7.31,158.3
KEN,94.51,5.66,2.5
KRNT,16.63,7.43,5.8
KRO,7.27,5.52,2.3
KRRO,13.76,11.6,1.5
LAR,10.21,5.15,34.0
LCUT,9.26,5.59,1.1
LFVN,8.05,16.16,1.6
LGIH,49.56,6.01,19.2
LIFE,21.14,9.53,16.4
LIND,22.57,5.62,14.7
LMB,80.57,8.6,30.1
LPTH,17.61,8.44,53.0
LUMN,10.87,6.88,140.5
LUNR,40.34,15.72,508.5
MANU,22.22,12.68,6.7
MBC,9.31,12.71,30.2
MGM,41.95,9.1,200.1
MMYT,44.87,6.03,44.4
MNTS,19.5,25.97,121.4
MOV,34.29,14.99,4.8
MRLN,8.0,6.67,13.0
MXL,101.1,5.18,519.6
NCLH,18.15,6.14,451.4
NGVC,29.79,5.71,3.9
NIO,5.75,9.32,245.5
NRXS,7.45,6.43,1.4
NTLA,13.44,6.58,101.0
NVAX,11.09,6.02,58.5
NYAX,74.31,5.14,2.5
ONDS,10.8,10.54,678.7
PDYN,7.52,6.52,10.2
PENN,19.09,11.9,56.3
PHOE,17.2,7.37,3.7
PIII,15.93,22.63,43.0
PLAY,13.15,6.31,18.4
PPSI,6.08,16.03,1.6
PRG,37.68,7.97,17.8
PRKS,39.62,5.94,39.9
PRTH,6.26,6.1,1.4
PSNL,9.49,6.15,18.1
QFIN,15.74,25.02,20.5
QNTM,7.64,8.37,3.1
QTTB,12.85,81.24,14.6
RCAT,10.67,9.21,108.1
RDDT,154.19,6.6,934.5
RDW,24.0,8.89,727.1
RGNX,6.69,6.02,14.6
RNAC,6.93,7.44,1.3
ROCK,39.5,5.39,14.7
RUM,9.75,9.43,27.2
RYOJ,5.15,33.77,12.7
SAH,83.58,6.21,25.2
SEZL,116.05,5.52,73.6
SG,10.1,9.07,50.8
SHLS,12.12,12.01,56.0
SLS,8.58,5.67,65.0
SMP,40.1,5.17,4.2
SPIR,25.48,7.28,32.4
STGW,6.99,5.75,10.3
STRO,29.69,8.44,11.1
SUPV,9.22,9.24,7.7
SUPX,10.43,6.7,2.7
TBBB,36.14,5.09,14.5
TEO,13.98,9.73,6.0
TGEN,6.57,8.6,3.7
TITN,21.64,8.31,3.1
TOST,24.5,5.06,341.2
TRNS,80.32,5.06,11.8
TVTX,47.76,7.83,110.3
UAL,112.62,6.33,579.6
ULCC,5.8,9.23,29.3
UMAC,18.83,8.97,64.6
UMC,22.22,5.41,288.9
VAC,84.12,5.45,37.3
VIK,92.55,5.49,330.6
VNET,10.71,7.96,114.1
VOR,15.52,10.07,13.0
VSAT,85.57,5.12,139.0
WING,152.09,8.15,225.9
WULF,26.74,6.2,677.2
WW,15.15,9.47,4.1
WYY,10.27,8.56,1.8
XGN,5.01,8.44,2.7
YPF,51.59,6.15,101.9
YSS,35.11,5.82,72.0
ZGN,14.41,5.34,9.9
ZSQR,9.98,5.39,2.2
ZVRA,10.95,6.1,19.2
